Event.Id,Accident.Number,Event.Date,Location,Injury.Severity,Registration.Number,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,People.Count,Make:Model,City,Region
20071023X01635,CHI08IA026,2007-10-09,"Chicago, IL",Incident,N431UA,2.0,Turbo Fan,0.0,0.0,2.0,125.0,127.0,Airbus: A320-232,Chicago,Illinois
20071023X01634,CHI08IA022,2007-10-20,"Fargo, ND",Incident,N331NW,2.0,Turbo Jet,0.0,0.0,0.0,138.0,138.0,Airbus: A320-211,Fargo,North Dakota
20071231X02010,ENG08IA002,2007-11-17,"Greenville, TX",Incident,N676SW,2.0,Turbo Fan,0.0,0.0,0.0,138.0,138.0,Boeing: 737-300,Greenville,Texas
20071231X02013,CHI08FA050,2007-12-14,"Chicago, IL",Non-Fatal,N220UA,2.0,Turbo Fan,0.0,1.0,0.0,263.0,264.0,Boeing: 777-222,Chicago,Illinois
20071217X01939,DCA08FA018,2007-12-16,"PROVIDENCE, RI",Non-Fatal,N470ZW,2.0,Turbo Fan,0.0,0.0,0.0,34.0,34.0,Bombardier: CL600-2B19,Providence,Rhode Island
20081003X62958,DCA08IA019,2007-12-17,"Jamaica, NY",Incident,N272SK,2.0,,0.0,0.0,0.0,53.0,53.0,Embraer: 145,Jamaica,New York
20080107X00025,SEA08LA051,2007-12-25,"Honolulu, HI",Non-Fatal,N819NW,2.0,Turbo Fan,0.0,1.0,3.0,291.0,295.0,Airbus: A330-323,Honolulu,Hawaii
20080107X00024,SEA08LA050,2007-12-25,"Ontario, CA",Non-Fatal,N943AS,2.0,Turbo Fan,0.0,2.0,0.0,112.0,114.0,Mcdonnell Douglas: DC-9-83,Ontario,California
20080111X00039,DCA08WA025,2008-01-07,"Bangkok, Thailand",Non-Fatal,OJM,,,0.0,0.0,0.0,334.0,334.0,Boeing: 747-400,Bangkok,Thailand
20080122X00088,CHI08IA065,2008-01-08,"Lincoln, NE",Non-Fatal,N733TW,2.0,Turbo Fan,0.0,0.0,0.0,38.0,38.0,Boeing: 737-2H4,Lincoln,Nebraska
20080125X00103,CHI08LA071,2008-01-09,"Detroit, MI",Non-Fatal,N349NB,2.0,Turbo Fan,0.0,0.0,0.0,73.0,73.0,Airbus: A319-114,Detroit,Michigan
20080122X00081,DCA08WA026,2008-01-10,"Penicton, Canada",Non-Fatal,C-GBHZ,,,0.0,11.0,0.0,77.0,88.0,Airbus: 319,Penicton,Canada
20080118X00073,SEA08LA061,2008-01-14,"San Francisco, CA",Non-Fatal,N705SK,2.0,Turbo Fan,0.0,0.0,0.0,61.0,61.0,Bombardier: CL-600-2C10,San Francisco,California
20080117X00065,DCA08RA028,2008-01-17,"London, United Kingdom",Non-Fatal,G-YMMM,,,0.0,2.0,0.0,191.0,193.0,Boeing: 777-236ER,London,United Kingdom
20080514X00667,DCA08IA033,2008-01-25,"Newark, NJ",Non-Fatal,N462UA,2.0,Turbo Fan,0.0,0.0,0.0,107.0,107.0,Airbus: A320,Newark,New Jersey
20080212X00178,ENG08IA011,2008-01-31,"West Palm Beach, FL",Non-Fatal,N624AA,,Turbo Fan,0.0,6.0,0.0,140.0,146.0,Boeing: B757-200,West Palm Beach,Florida
20080506X00615,ENG08WA013,2008-02-10,"Cusco, Peru",Non-Fatal,OB-1843-P,,,0.0,0.0,0.0,55.0,55.0,Boeing: 737-217,Cusco,Peru
20080723X01110,DCA08WA069,2008-02-10,"Kansai, Japan",Non-Fatal,B2096,,,0.0,0.0,1.0,72.0,73.0,Boeing: B737-300,Kansai,Japan
20080222X00225,DCA08WA039,2008-02-13,"Helsinki, Finland",Non-Fatal,UR-GAU,,,0.0,0.0,0.0,39.0,39.0,Boeing: 737-500,Helsinki,Finland
20080222X00229,SEA08IA080,2008-02-13,"Hilo, HI",Non-Fatal,N651BR,2.0,Turbo Fan,0.0,0.0,0.0,43.0,43.0,Bombardier: CL-600,Hilo,Hawaii
20080304X00260,MIA08CA065,2008-02-15,"Covington, KY",Non-Fatal,N569RP,2.0,Turbo Jet,0.0,0.0,1.0,52.0,53.0,Embraer: EMB-145LR,Covington,Kentucky
20081124X34243,DCA08CA041,2008-02-17,"Washington, DC",Non-Fatal,N828MD,2.0,Turbo Fan,0.0,0.0,0.0,132.0,132.0,Embraer: ERJ170,Washington,District of Columbia
20080228X00243,DFW08IA073,2008-02-18,"Austin, TX",Non-Fatal,N935DL,2.0,Turbo Fan,0.0,0.0,0.0,148.0,148.0,Mcdonnell Douglas: MD-88,Austin,Texas
20080413X00464,NYC08CA115,2008-02-23,"Valdosta, GA",Non-Fatal,N551WN,2.0,Turbo Fan,0.0,0.0,1.0,102.0,103.0,Boeing: 737-700,Valdosta,Georgia
20080305X00267,LAX08IA065,2008-02-24,"Las Vegas, NV",Non-Fatal,N648SW,2.0,Turbo Fan,0.0,6.0,0.0,136.0,142.0,Boeing: 737-300,Las Vegas,Nevada
20080404X00432,DFW08WA090,2008-02-25,"Mexico City, Mexico",Non-Fatal,N774AM,2.0,Turbo Fan,0.0,0.0,0.0,403.0,403.0,Boeing: 777-2Q8,Mexico City,Mexico
20080312X00305,DCA08IA044,2008-02-26,"Jackson, WY",Non-Fatal,N442UA,,Turbo Fan,0.0,1.0,0.0,124.0,125.0,Airbus: A320,Jackson,Wyoming
20080307X00283,DFW08IA074,2008-03-01,"Dallas, TX",Non-Fatal,N652SW,2.0,Turbo Fan,0.0,0.0,0.0,244.0,244.0,Boeing: 737-3H4,Dallas,Texas
20080506X00616,ENG08WA024,2008-03-03,"Cusco, Peru",Non-Fatal,OB-1843-P,,,0.0,0.0,0.0,54.0,54.0,Boeing: 737-217,Cusco,Peru
20080509X00640,DCA08IA048,2008-03-22,"Richmond, VA",Non-Fatal,N921UW,,,0.0,0.0,0.0,180.0,180.0,Boeing: 757-200,Richmond,Virginia
20080404X00426,DFW08IA087,2008-03-27,"Houston, TX",Non-Fatal,N23661,2.0,Turbo Fan,0.0,0.0,0.0,118.0,118.0,Boeing: 737-524,Houston,Texas
20080722X01094,NYC08CA156,2008-04-07,"Miami, FL",Non-Fatal,N947AN,2.0,Turbo Fan,0.0,1.0,1.0,146.0,148.0,Boeing: 737-823,Miami,Florida
20080422X00526,DCA08RA050,2008-04-15,"Goma, Central Africa",Fatal,9Q-CHN,,,3.0,0.0,40.0,51.0,94.0,Mcdonnell Douglas: DC-9-51,Goma,Central Africa
20080506X00598,CHI08IA119,2008-04-24,"Minneapolis, MN",Non-Fatal,N918XJ,2.0,Turbo Fan,0.0,0.0,0.0,80.0,80.0,Bombardier: CL600-2D24,Minneapolis,Minnesota
20080723X01111,DCA08FA062,2008-05-19,"Pacific Ocean,",Non-Fatal,N720AX,3.0,,0.0,4.0,1.0,157.0,162.0,Mcdonnell Douglas: DC10,Pacific Ocean,
20080604X00782,DCA08RA068,2008-05-30,"Tegucgalpa, Honduras",Fatal,EI-TAF,,,3.0,5.0,0.0,126.0,134.0,Airbus: A320-233,Tegucgalpa,Honduras
20081003X16302,DCA08WA072,2008-06-10,"Khartoum, South Sudan",Fatal,ST-ATN,,,30.0,0.0,0.0,184.0,214.0,Airbus: A310-324,Khartoum,South Sudan
20080720X01081,NYC08LA234,2008-06-28,"Charlotte, NC",Non-Fatal,N725PS,2.0,Turbo Fan,0.0,0.0,0.0,112.0,112.0,Bombardier: CL-600-2C10,Charlotte,North Carolina
20080709X00995,OPS08IA007,2008-07-03,"Seattle, WA",Non-Fatal,N339AT,2.0,,0.0,0.0,0.0,314.0,314.0,Boeing: 737-700,Seattle,Washington
20080709X00994,OPS08IA008,2008-07-06,"New York, NY",Non-Fatal,VP-CKW,,,0.0,0.0,0.0,285.0,285.0,Boeing: 737-300,New York,New York
20080808X01189,CHI08IA182,2008-07-07,"St. Louis, MO",Non-Fatal,N804ME,2.0,Turbo Fan,0.0,0.0,0.0,51.0,51.0,Mcdonnell Douglas: MD-81,St. Louis,Missouri
20080813X01238,DCA08WA080,2008-07-14,"Port Harcourt, Nigeria",Non-Fatal,5N-BIG,,,0.0,1.0,0.0,46.0,47.0,Boeing: 737-282,Port Harcourt,Nigeria
20080729X01123,DEN08IA123,2008-07-24,"Denver, CO",Non-Fatal,C-FYJP,2.0,Turbo Fan,0.0,0.0,0.0,99.0,99.0,Airbus: A319-114,Denver,Colorado
20080805X01157,DCA08RA084,2008-07-25,"Manila, Philippines",Non-Fatal,VH-OJK,,,0.0,0.0,0.0,365.0,365.0,Boeing: 747-400,Manila,Philippines
20081003X16340,ENG08IA038,2008-08-06,"Las Vegas, NV",Non-Fatal,N666DN,2.0,Turbo Fan,0.0,0.0,0.0,170.0,170.0,Boeing: 757,Las Vegas,Nevada
20081003X17330,DFW08CA215,2008-08-14,"St. Louis, MO",Non-Fatal,N814HK,2.0,Turbo Fan,0.0,0.0,0.0,36.0,36.0,Embraer: EMB-145LR,St. Louis,Missouri
20080822X01296,SEA08LA182,2008-08-16,"San Francisco, CA",Non-Fatal,B-16710,2.0,Turbo Fan,0.0,0.0,0.0,311.0,311.0,Boeing: 777-300,San Francisco,California
20080825X01307,DCA08RA090,2008-08-20,"Madrid, Spain",Fatal,EC-HFP,,,154.0,0.0,18.0,0.0,172.0,Boeing: MD-82,Madrid,Spain
20081003X16307,DCA08WA092,2008-08-24,"Bishkek, Kyrgyzstan",Fatal,Ex-009,,,65.0,25.0,0.0,0.0,90.0,Boeing: 737,Bishkek,Kyrgyzstan
20080829X01354,OPS08IA014,2008-08-28,"Atlantic Ocean,",Non-Fatal,UKNOWN,,,0.0,0.0,0.0,159.0,159.0,Boeing: B744,Atlantic Ocean,
20080920X01508,DCA08RA097,2008-09-14,"Perm, Russia",Fatal,VP-BKO,,,88.0,0.0,0.0,0.0,88.0,Boeing: 737-500,Perm,Russia
20080922X01509,OPS08IA015,2008-09-19,"Allentown, PA",Non-Fatal,N506MJ,2.0,,0.0,0.0,0.0,63.0,63.0,Bombardier: CL-600-2C1,Allentown,Pennsylvania
20081003X42132,MIA08WA200,2008-09-22,"Quito, Spain",Non-Fatal,HC-CDT,,,0.0,63.0,3.0,0.0,66.0,Fokker: F28-4000,Quito,Spain
20081007X03940,CHI08IA292,2008-09-22,"Chicago, IL",Non-Fatal,N197AN,2.0,Turbo Fan,0.0,0.0,0.0,192.0,192.0,Boeing: 757-223,Chicago,Illinois
20081219X65313,ENG08IA042,2008-10-01,"Chicago, IL",Non-Fatal,N551WN,2.0,Turbo Fan,0.0,0.0,0.0,133.0,133.0,Boeing: 737,Chicago,Illinois
20081020X72910,DCA09WA003,2008-10-02,"Bangkok, Thailand",Non-Fatal,B-18202,4.0,,0.0,13.0,1.0,151.0,165.0,Boeing: 747,Bangkok,Thailand
20081031X50731,DCA09WA005,2008-10-07,"Learmonth Aerodome, Australia",Non-Fatal,VH-QPA,2.0,,0.0,0.0,22.0,293.0,315.0,Airbus: A330,Learmonth Aerodome,Australia
20081105X55127,DCA09WA008,2008-10-16,"Maiquetia, Venezuela",Non-Fatal,YV162T,2.0,,0.0,0.0,0.0,55.0,55.0,Boeing: 737,Maiquetia,Venezuela
20100304X92243,ENG08WA050,2008-10-18,"Belgrade, Serbia, Suriname",Non-Fatal,D-AXLF,2.0,,0.0,0.0,0.0,189.0,189.0,Boeing: 737,Belgrade,"Serbia, Suriname"
20081027X75039,DCA09FA004,2008-10-20,"Phoenix, AZ",Non-Fatal,N448UA,2.0,Turbo Fan,0.0,0.0,0.0,162.0,162.0,Airbus: 320,Phoenix,Arizona
20081110X15316,WPR09IA033,2008-11-07,"Salt Lake City, UT",Non-Fatal,N254WN,2.0,Turbo Fan,0.0,0.0,0.0,51.0,51.0,Boeing: 737-700,Salt Lake City,Utah
20081116X33137,ERA09IA056,2008-11-16,"Philadelphia, PA",Non-Fatal,N326EN,2.0,Turbo Prop,0.0,0.0,0.0,38.0,38.0,Dehavilland: DHC-8-311,Philadelphia,Pennsylvania
20081201X44308,DCA09IA014,2008-11-26,"Bozeman, MT",Non-Fatal,N862DA,2.0,Turbo Fan,0.0,0.0,0.0,263.0,263.0,Boeing: 777,Bozeman,Montana
20081216X41655,CEN09LA093,2008-12-03,"Madison, WI",Non-Fatal,N782NC,2.0,Turbo Fan,0.0,0.0,0.0,57.0,57.0,Mcdonnell Douglas: DC-9-50,Madison,Wisconsin
20081215X14936,DCA09IA018,2008-12-11,"Greer, SC",Non-Fatal,N924DL,2.0,Turbo Jet,0.0,0.0,0.0,153.0,153.0,Mcdonnell Douglas: MD88,Greer,South Carolina
20081217X83220,CEN09FA094,2008-12-16,"Chicago, IL",Non-Fatal,N511MJ,2.0,Turbo Fan,0.0,0.0,0.0,32.0,32.0,Bombardier: CL-600-2C10,Chicago,Illinois
20081223X70710,ANC09IA015,2008-12-20,"Sitka, AK",Non-Fatal,N771AS,2.0,Turbo Fan,0.0,88.0,0.0,0.0,88.0,Boeing: 737-4Q8,Sitka,Alaska
20081221X14648,DCA09MA021,2008-12-21,"Denver, CO",Non-Fatal,N18611,2.0,,0.0,41.0,6.0,68.0,115.0,Boeing: 737-524,Denver,Colorado
20081224X25658,WPR09IA065,2008-12-24,"Seattle, WA",Non-Fatal,N516AS,2.0,Turbo Jet,0.0,0.0,0.0,141.0,141.0,Boeing: 737-890,Seattle,Washington
20081229X80551,DCA09FA022,2008-12-26,"Los Angeles Intl Airport, CA",Non-Fatal,N9617R,2.0,Turbo Fan,0.0,0.0,0.0,129.0,129.0,Mcdonnell Douglas: DC-9-83,Los Angeles Intl Airport,California
20081229X40417,CEN09LA106,2008-12-27,"Kansas City, MO",Non-Fatal,N871RW,2.0,Turbo Fan,0.0,0.0,1.0,76.0,77.0,Embraer: ERJ 170-10,Kansas City,Missouri
20081228X25156,WPR09FA068,2008-12-28,"Seattle, WA",Non-Fatal,N585NW,2.0,Turbo Fan,0.0,0.0,0.0,352.0,352.0,Boeing: 757-351,Seattle,Washington
20090114X61852,DCA09FA025,2008-12-31,"New York, NY",Non-Fatal,N844MJ,2.0,Turbo Fan,0.0,0.0,0.0,53.0,53.0,Embraer: EMB145,New York,New York
20090105X01036,ENG09IA002,2009-01-02,"Atlanta, GA",Non-Fatal,N864DA,2.0,Turbo Fan,0.0,0.0,0.0,257.0,257.0,Boeing: 777,Atlanta,Georgia
20090113X70049,ENG09RA003,2009-01-06,"Ho Chi Minh City, Vietnam",Non-Fatal,VN-A143,,,0.0,0.0,0.0,332.0,332.0,Boeing: 777,Ho Chi Minh City,Vietnam
20090115X73226,DCA09MA026,2009-01-15,"Weehawken, NJ",Non-Fatal,N106US,2.0,Turbo Fan,0.0,0.0,5.0,150.0,155.0,Airbus: A320,Weehawken,New Jersey
20090213X13613,DCA09MA027,2009-02-13,"Clarence Center, NY",Fatal,N200WQ,2.0,Turbo Prop,49.0,0.0,0.0,0.0,49.0,Bombardier: DHC-8-402,Clarence Center,New York
20090220X30535,DCA09WA029,2009-02-20,"Tokyo, Japan",Non-Fatal,N676NW,,,0.0,34.0,4.0,384.0,422.0,Boeing: 747,Tokyo,Japan
20090306X81752,DCA09WA035,2009-02-23,"Batam, Indonesia",Non-Fatal,PK-LIO,2.0,,0.0,0.0,0.0,162.0,162.0,Mcdonnell Douglas: MD90,Batam,Indonesia
20090225X82204,DCA09RA030,2009-02-25,"Amsterdam, Netherlands (the)",Fatal,TC-JGE,2.0,,9.0,53.0,27.0,45.0,134.0,Boeing: B737-800,Amsterdam,Netherlands (the)
20090306X84920,DCA09WA036,2009-02-27,",",Non-Fatal,PK-YTX,2.0,,0.0,0.0,0.0,131.0,131.0,Boeing: 737,,
20090305X25029,DCA09WA034,2009-03-04,"Niigata, Japan",Non-Fatal,FGSPD,2.0,,0.0,0.0,2.0,275.0,277.0,Boeing: 777,Niigata,Japan
20090414X52749,DCA09WA044,2009-03-25,"Trelew, Argentina",Non-Fatal,LV-VBZ,,,0.0,0.0,0.0,71.0,71.0,Mcdonnell Douglas: MD88,Trelew,Argentina
20090401X82602,ERA09LA224,2009-03-28,"Atlanta, GA",Non-Fatal,N941DL,2.0,Turbo Jet,0.0,0.0,1.0,136.0,137.0,Mcdonnell Douglas: MD88,Atlanta,Georgia
20090421X81417,CEN09LA256,2009-04-18,"McAllen, TX",Non-Fatal,N27722,2.0,Turbo Jet,0.0,3.0,1.0,105.0,109.0,Boeing: 737-724,Mcallen,Texas
20090424X50554,DCA09FA045,2009-04-20,"New York, NY",Non-Fatal,CN-RNT,2.0,Turbo Fan,0.0,0.0,0.0,220.0,220.0,Boeing: 767,New York,New York
20090505X04553,DCA09FA047,2009-05-04,"Denver, CO",Non-Fatal,N311US,2.0,Turbo Fan,0.0,4.0,0.0,150.0,154.0,Airbus: A320,Denver,Colorado
20090507X00926,DCA09FA048,2009-05-06,"Baltimore, MD",Non-Fatal,N139WA,3.0,Turbo Fan,0.0,11.0,1.0,168.0,180.0,Boeing: DC-10,Baltimore,Maryland
20090513X31333,CEN09IA294,2009-05-13,"Houston, TX",Non-Fatal,N371SW,2.0,Turbo Fan,0.0,2.0,0.0,51.0,53.0,Boeing: 737,Houston,Texas
20090724X12005,ERA09LA418,2009-05-16,"Cuba, Cuba",Non-Fatal,N657DL,2.0,Turbo Fan,0.0,4.0,1.0,184.0,189.0,Boeing: 757,Cuba,Cuba
20090527X25328,DCA09CA051,2009-05-20,"San Juan, PR",Non-Fatal,N129DL,2.0,Turbo Fan,0.0,4.0,1.0,263.0,268.0,Boeing: 767 332,San Juan,PR
20090522X80352,WPR09LA255,2009-05-21,"Los Angeles, CA",Non-Fatal,N843AE,2.0,,0.0,0.0,0.0,47.0,47.0,Embraer: EMB-135,Los Angeles,California
20090624X02042,DCA09IA055,2009-05-22,"Los Cayes, Haiti",Non-Fatal,PT-MVB,2.0,Turbo Fan,0.0,0.0,0.0,176.0,176.0,Airbus: A330,Los Cayes,Haiti
20090601X72555,DCA09RA052,2009-06-01,"Atlantic, France",Fatal,F-GZCP,2.0,,228.0,0.0,0.0,0.0,228.0,Airbus: A330,Atlantic,France
20090604X25647,OPS09IA006,2009-06-01,"Chicago, IL",Non-Fatal,,2.0,,0.0,0.0,0.0,324.0,324.0,Mcdonnell Douglas: MD80,Chicago,Illinois
20090612X13814,OPS09IA007,2009-06-03,"Cleveland, OH",Non-Fatal,N16963,2.0,Turbo Fan,0.0,0.0,0.0,163.0,163.0,Embraer: EMB-145LR,Cleveland,Ohio
20090626X74656,DCA09WA058,2009-06-05,"Taipei, Taiwan, Taiwan (Province of China)",Non-Fatal,JA-613J,2.0,,0.0,0.0,0.0,210.0,210.0,Boeing: 767,Taipei,"Taiwan, Taiwan (Province of China)"
20090610X65600,ENG09IA007,2009-06-10,"Denver, CO",Non-Fatal,N570UA,2.0,Turbo Jet,0.0,0.0,0.0,192.0,192.0,Boeing: 757-222,Denver,Colorado
20090629X84637,DCA09WA062,2009-06-19,"North Bay, Canada",Non-Fatal,SP-LPA,2.0,,0.0,0.0,0.0,216.0,216.0,Boeing: 767,North Bay,Canada
20090706X72654,DCA09IA064,2009-06-23,"Kagoshima, Japan",Non-Fatal,N805NW,2.0,Turbo Fan,0.0,0.0,0.0,217.0,217.0,Airbus: A330-323,Kagoshima,Japan
20090806X31035,OPS09IA009,2009-06-26,"Cleveland, OH",Non-Fatal,N375PH,2.0,Turbo Prop,0.0,0.0,0.0,66.0,66.0,Bombardier: DHC-8-202,Cleveland,Ohio
20090628X32005,DCA09WA063,2009-06-29,"Moroni, China",Fatal,7O-ADJ,2.0,,152.0,0.0,1.0,0.0,153.0,Airbus: A310,Moroni,China
20090712X94532,ERA09LA396,2009-07-10,"Fort Myers, FL",Non-Fatal,N606JB,2.0,Turbo Fan,0.0,2.0,2.0,149.0,153.0,Airbus: A320-232,Fort Myers,Florida
20090724X34459,CEN09LA461,2009-07-11,"Indianapolis, IN",Non-Fatal,N120HQ,2.0,Turbo Fan,0.0,0.0,1.0,83.0,84.0,Embraer: ERJ 170-20,Indianapolis,Indiana
20090714X83900,DCA09FA065,2009-07-13,"Charleston, WV",Non-Fatal,N387SW,2.0,,0.0,0.0,0.0,131.0,131.0,Boeing: 737,Charleston,West Virginia
20090728X71721,DCA09FA068,2009-07-27,"Norfolk, VA",Non-Fatal,N135HQ,2.0,Turbo Fan,0.0,1.0,1.0,85.0,87.0,Embraer: EMB170,Norfolk,Virginia
20090925X65328,CEN09IA606,2009-07-31,"Traverse City, MI",Non-Fatal,N452XJ,2.0,Turbo Prop,0.0,0.0,0.0,33.0,33.0,Saab: 340B,Traverse City,Michigan
20090810X21314,DCA09IA071,2009-08-03,"Bavaro, Las Americas",Non-Fatal,N76156,2.0,Turbo Jet,0.0,33.0,0.0,146.0,179.0,Boeing: 767-224,Bavaro,Las Americas
20090806X21108,ERA09LA444,2009-08-06,"Fayetteville, NC",Non-Fatal,N328EN,2.0,Turbo Prop,0.0,0.0,1.0,32.0,33.0,Boeing: DHC-8-311,Fayetteville,North Carolina
20090811X50316,DCA09WA072,2009-08-10,"Tokyo, Japan",Non-Fatal,JA56AN,2.0,Turbo Fan,0.0,0.0,0.0,153.0,153.0,Boeing: 737,Tokyo,Japan
20090828X61756,ERA09LA488,2009-08-27,"Inverness, FL",Non-Fatal,N994AT,2.0,Turbo Jet,0.0,0.0,1.0,85.0,86.0,Boeing: 717-200,Inverness,Florida
20090909X82446,ENG09IA014,2009-09-08,"Los Angeles, CA",Non-Fatal,N670SW,2.0,Turbo Fan,0.0,0.0,0.0,142.0,142.0,Boeing: 737,Los Angeles,California
20090921X73211,ENG09IA018,2009-09-18,"Newark, NJ",Non-Fatal,N66051,2.0,,0.0,0.0,0.0,235.0,235.0,Boeing: 767,Newark,New Jersey
20091028X00540,ENG10WA002,2009-09-29,"Birgi, Trapani, Sicily, Italy, Italy",Non-Fatal,EI-DWD,2.0,,0.0,0.0,0.0,171.0,171.0,Boeing: 737,Birgi,"Trapani, Sicily, Italy, Italy"
20100225X04005,ENG10WA018,2009-10-04,"Wagga Wagga, New South Wales, Australia",Non-Fatal,VH-SBA,2.0,Turbo Prop,0.0,0.0,0.0,37.0,37.0,Saab: 340,Wagga Wagga,"New South Wales, Australia"
20091020X14635,ERA10CA022,2009-10-05,"Unknown, Argentina",Non-Fatal,N156DL,2.0,Turbo Fan,0.0,0.0,1.0,231.0,232.0,Boeing: 767-3P6,Unknown,Argentina
20091020X05636,OPS10IA001,2009-10-19,"Atlanta Hartsfield Intl. Apt. (KATL), GA",Non-Fatal,N185DN,2.0,Turbo Fan,0.0,0.0,0.0,194.0,194.0,Boeing: 767,Atlanta Hartsfield Intl. Apt. (Katl),Georgia
20091028X64340,DCA10WA003,2009-10-19,"Manchester, United Kingdom",Non-Fatal,G-CELI,,,0.0,0.0,0.0,102.0,102.0,Boeing: 737,Manchester,United Kingdom
20091022X00120,DCA10IA001,2009-10-21,"Minneapolis, MN",Non-Fatal,N374NW,2.0,Turbo Fan,0.0,0.0,0.0,152.0,152.0,Airbus: A320,Minneapolis,Minnesota
20091030X64143,ERA10LA041,2009-10-26,"Pleasant Grove, NC",Non-Fatal,N935AT,2.0,Turbo Fan,0.0,1.0,1.0,120.0,122.0,Boeing: 717-200,Pleasant Grove,North Carolina
20091102X82140,WPR10LA044,2009-11-02,"Phoenix, AZ",Non-Fatal,N909DA,2.0,Turbo Jet,0.0,0.0,0.0,70.0,70.0,Mcdonnell Douglas: MD-90-30,Phoenix,Arizona
20091117X55556,CEN10IA053,2009-11-15,"Kansas City, MO",Non-Fatal,N924FR,2.0,Turbo Fan,0.0,0.0,0.0,130.0,130.0,Airbus: A319-111,Kansas City,Missouri
20091124X94107,DCA10FA012,2009-11-19,"New Market, WV",Non-Fatal,N209UA,2.0,Turbo Fan,0.0,1.0,1.0,198.0,200.0,Boeing: 777-200,New Market,West Virginia
20100608X41922,DCA10WA067,2009-12-07,"George, South Africa",Non-Fatal,ZS-SJW,2.0,,0.0,10.0,0.0,25.0,35.0,Embraer: EMB135,George,South Africa
20091214X41802,DCA10IA015,2009-12-14,"Charlotte, NC",Non-Fatal,N483A,2.0,,0.0,0.0,0.0,115.0,115.0,Boeing: MD,Charlotte,North Carolina
20091228X15816,CEN10IA084,2009-12-26,"Dallas, TX",Non-Fatal,N494AE,2.0,Turbo Prop,0.0,0.0,0.0,45.0,45.0,Atr: ATR72,Dallas,Texas
20100107X40353,DCA10WA019,2010-01-04,"Hahn, Germany",Non-Fatal,EI-DAK,2.0,,0.0,5.0,0.0,148.0,153.0,Boeing: 737,Hahn,Germany
20100112X10853,DCA10IA021,2010-01-10,"Newark, NJ",Non-Fatal,N816UA,2.0,Turbo Jet,0.0,3.0,0.0,50.0,53.0,Airbus: A319-131,Newark,New Jersey
20100114X11754,ENG10IA010,2010-01-12,"St. Croix,",Non-Fatal,N434AT,2.0,Turbo Prop,0.0,0.0,0.0,48.0,48.0,Atr: ATR72,St. Croix,
20100121X82958,DCA10IA022,2010-01-19,"Charleston, WV",Non-Fatal,N246PS,2.0,Turbo Fan,0.0,0.0,0.0,34.0,34.0,Bombardier: CL600,Charleston,West Virginia
20100129X00036,DCA10WA026,2010-01-19,"Padang, Indonesia",Non-Fatal,PK-LFM,2.0,,0.0,0.0,0.0,209.0,209.0,Boeing: 737,Padang,Indonesia
20100126X35439,DCA10RA023,2010-01-25,"Beirut, Lebanon",Fatal,ET-ANB,2.0,,90.0,0.0,0.0,0.0,90.0,Boeing: 737,Beirut,Lebanon
20100216X20235,WPR10LA134,2010-02-13,"Santa Clarita, CA",Non-Fatal,N221WN,2.0,Turbo Fan,0.0,1.0,1.0,83.0,85.0,Boeing: 737-7H4,Santa Clarita,California
20100305X52436,DCA10WA035,2010-02-13,"SURABAYA, Indonesia",Non-Fatal,PK-YTR,2.0,,0.0,0.0,0.0,125.0,125.0,Boeing: 737,Surabaya,Indonesia
20100216X34257,WPR10IA135,2010-02-16,"Los Angeles, CA",Non-Fatal,N226SW,2.0,Turbo Prop,0.0,0.0,0.0,31.0,31.0,Embraer: EMB-120ER,Los Angeles,California
20100222X84927,DCA10CA032,2010-02-19,"Anchorage, AK",Non-Fatal,N173UA,4.0,Turbo Fan,0.0,25.0,1.0,236.0,262.0,Boeing: 747,Anchorage,Alaska
20111122X95137,DCA12WA015,2010-03-01,"Brussels, Belgium",Non-Fatal,EIDYI,,,0.0,0.0,0.0,146.0,146.0,Boeing: 737,Brussels,Belgium
20100312X84023,ERA10CA174,2010-03-11,"Titusville, FL",Non-Fatal,N319NB,2.0,Turbo Fan,0.0,2.0,1.0,114.0,117.0,Airbus: A319-100,Titusville,Florida
20100315X12046,CEN10IA157,2010-03-13,"Chicago, IL",Non-Fatal,N16561,2.0,Turbo Fan,0.0,0.0,0.0,45.0,45.0,Embraer: EMB-145LR,Chicago,Illinois
20100330X00627,OPS10IA020,2010-03-27,"San Francisco, CA",Non-Fatal,N216UA,2.0,Turbo Fan,0.0,0.0,0.0,268.0,268.0,Boeing: 777-222,San Francisco,California
20100405X40816,CEN10LA189,2010-04-03,"Runnells, IA",Non-Fatal,N869RW,2.0,Turbo Fan,0.0,0.0,1.0,29.0,30.0,Embraer: ERJ 170-100 SE,Runnells,Iowa
20100503X82523,ENG10IA026,2010-04-05,"Newark, NJ",Non-Fatal,N535JB,2.0,Turbo Fan,0.0,0.0,0.0,140.0,140.0,Airbus: A320,Newark,New Jersey
20100423X01145,CEN10LA218,2010-04-06,"Bradley, IL",Non-Fatal,N437XJ,2.0,Turbo Prop,0.0,0.0,1.0,30.0,31.0,Saab: SAAB 340B,Bradley,Illinois
20100412X21857,DCA10WA049,2010-04-08,"Paris, France",Non-Fatal,B-HOV,4.0,,0.0,0.0,0.0,326.0,326.0,Boeing: 747,Paris,France
